交易編號,會員卡號,店號,交易日期,小分類名稱,貨號,貨名,數量,售價,金額,總金額,,,1/1/10 
6039,1426,1051,00980124,510801  ,0000010013247,吳羽保鮮膜(小)-15cm*20                  ,1,42.00,42,4033,,,
6039,1426,1051,00980124,510801  ,0000010013263,妙潔鋁箔                                ,1,69.00,69,4033,,,
6039,1426,1051,00980124,520501  ,0000030005079,稻香22度紅標米酒-0.6L                   ,1,180.00,180,4033,,,
6039,1426,1051,00980124,520501  ,0000030005079,稻香22度紅標米酒-0.6L                   ,1,180.00,180,4033,,,
6039,1426,1051,00980124,520501  ,0000030005025,紹興酒0.6L                              ,1,160.00,160,4033,,,
6039,1426,1051,00980124,530101  ,0000010027037,銀川有機長秈白米2kg                     ,1,240.00,240,4033,,,
6039,1426,1051,00980124,530102  ,0000010066162,富麗有機胚芽白米2Kg                     ,1,269.00,269,4033,,,
6039,1426,1051,00980124,530102  ,0000010066162,富麗有機胚芽白米2Kg                     ,1,269.00,269,4033,,,
6039,1426,1051,00980124,530103  ,0000010021586,銀川有機米2Kg                           ,2,240.00,480,4033,,,
6040,1426,1051,00990419,220701  ,0000000004218,美國加拉蘋果125入粒                     ,1,139.00,139,3859,,,
6040,1426,1051,00990419,310503  ,0000010026787,義美古早傳統豆奶(無糖)1000ml            ,1,37.00,37,3859,,,
6040,1426,1051,00990419,310601  ,0000010031732,義美傳統料理豆腐300g                    ,1,19.00,19,3859,,,
6040,1426,1051,00990419,310602  ,0000010030915,義美油豆腐220G                          ,1,42.00,42,3859,,,
6040,1426,1051,00990419,310703  ,0000010003363,金蘭花釀-500g                           ,1,82.00,82,3859,,,
6040,1426,1051,00990419,311001  ,0000010045048,古早蛋(10粒)-L                          ,1,85.00,85,3859,,,
6040,1426,1051,00990419,410104  ,0000010007079,得意的一天橄欖油1L                      ,1,279.00,279,3859,,,
6040,1426,1051,00990419,411002  ,0000030010565,克寧銀養奶粉奧美加配方750g              ,1,433.00,433,3859,,,
6040,1426,1051,00990419,510102  ,0000030012684,舒潔拉拉柔白抽取衛生紙110抽*8入         ,1,129.00,129,3859,,,
6040,1426,1051,00990419,510103  ,0000030006282,柔情紙手帕10抽*10包原創馬里斯           ,1,35.00,35,3859,,,
6040,1426,1051,00990419,510202  ,0000010059527,精品免洗白襪-5入                        ,1,77.00,77,3859,,,
6040,1426,1051,00990419,510202  ,0000010013554,清秀佳人棉褲女-L(5件)                   ,-1,69.00,-69,3859,,,
6040,1426,1051,00990419,510202  ,0000010013554,清秀佳人棉褲女-L(5件)                   ,1,69.00,69,3859,,,
6040,1426,1051,00990419,510202  ,0000010013554,清秀佳人棉褲女-L(5件)                   ,1,69.00,69,3859,,,
6040,1426,1051,00990419,510601  ,0000010031824,汰漬洗衣粉1.98kg                        ,1,315.00,315,3859,,,
6040,1426,1051,00990419,510601  ,0000030007866,白蘭蘆薈親膚超濃縮洗衣粉-2kg            ,1,99.00,99,3859,,,
6040,1426,1051,00990419,510602  ,0000010012959,好無比萬能洗潔劑噴 22oz                 ,1,79.00,79,3859,,,
6040,1426,1051,00990419,510602  ,0000030013484,魔術靈廚房清潔劑噴槍瓶-青蘋不刺鼻500ml  ,1,65.00,65,3859,,,
6040,1426,1051,00990419,510603  ,0000010064750,魔術靈浴廁清潔劑(噴槍瓶)500ml           ,1,59.00,59,3859,,,
6040,1426,1051,00990419,510801  ,0000010013246,吳羽保鮮膜(中)-22cm*20M                 ,1,68.00,68,3859,,,
6040,1426,1051,00990419,510801  ,0000010013246,吳羽保鮮膜(中)-22cm*20M                 ,1,68.00,68,3859,,,
6040,1426,1051,00990419,530101  ,0000010027037,銀川有機長秈白米2kg                     ,4,240.00,960,3859,,,
6040,1426,1051,00990419,530103  ,0000010021586,銀川有機米2Kg                           ,3,240.00,720,3859,,,
6041,1426,1051,00990628,310201  ,0000010078265,統一AB無糖優酪乳900ml                   ,1,66.00,66,421,,,
6041,1426,1051,00990628,310201  ,0000010078265,統一AB無糖優酪乳900ml                   ,1,66.00,66,421,,,
6041,1426,1051,00990628,320103  ,0000010063710,豆漿吐司                                ,1,49.00,49,421,,,
6041,1426,1051,00990628,530101  ,0000010027037,銀川有機長秈白米2kg                     ,1,240.00,240,421,,,
6041,1426,1051,00990628,530101  ,0000010027037,銀川有機長秈白米2kg                     ,1,240.00,240,421,,,
6041,1426,1051,00990628,530101  ,0000010027037,銀川有機長秈白米2kg                     ,-1,240.00,-240,421,,,
6042,1807,1051,00980910,411304  ,0000010061184,寶礦力水得240ml*24入                    ,1,210.00,210,1002,,,
6042,1807,1051,00980910,420201  ,0000010036926,點六小魚柿種米果-165g                   ,1,135.00,135,1002,,,
6042,1807,1051,00980910,420201  ,0000010036926,點六小魚柿種米果-165g                   ,1,135.00,135,1002,,,
6042,1807,1051,00980910,420201  ,0000010036923,三幸雪宿米果-167g                       ,1,79.00,79,1002,,,
6042,1807,1051,00980910,420206  ,0000010037430,日本一級棒(玉米濃湯)-7g*30              ,1,115.00,115,1002,,,
6042,1807,1051,00980910,420309  ,0000030011550,高岡屋茄紅素海苔-6束*4                  ,1,89.00,89,1002,,,
6042,1807,1051,00980910,520501  ,0000030011138,公賣局特級紅標米酒-0.3L                 ,1,40.00,40,1002,,,
6042,1807,1051,00980910,530101  ,0000010021539,金墩米 4.5kg                            ,1,199.00,199,1002,,,
6126,1053,1051,00980510,410104  ,0000010074942,泰山不飽和調和蔬菜油2L                  ,1,139.00,139,568,,,
6126,1053,1051,00980510,410104  ,0000010007108,三多橄欖油1000ml                        ,1,269.00,269,568,,,
6126,1053,1051,00980510,530101  ,0000010074784,池上芋香香米-1.5kg                      ,1,160.00,160,568,,,
6127,1053,1051,00980614,310401  ,0000010001875,味全優格-原味3入                        ,1,49.00,49,580,,,
6127,1053,1051,00980614,510201  ,0000030008355,好自在瞬潔絲薄蝶翼22cm18片              ,1,75.00,75,580,,,
6127,1053,1051,00980614,510201  ,0000030002461,好自在超清新瞬潔絲薄蝶翼夜用28cm-14片   ,1,75.00,75,580,,,
6127,1053,1051,00980614,511201  ,0000010018574,優雙膠帶 71004                          ,1,35.00,35,580,,,
6127,1053,1051,00980614,512201  ,0000030008928,台北市專用垃圾袋(小)14L                 ,1,126.00,0,580,,,
6127,1053,1051,00980614,530101  ,0000010067368,池上頂級越光米1.5KG                     ,1,220.00,220,580,,,
6174,1853,1051,00980605,420103  ,0000010059071,中祥蔬菜餅乾量販包-400g                 ,1,68.00,68,217,,,
6174,1853,1051,00980605,530101  ,0000010066930,三好長鮮米_4kg                          ,1,149.00,149,217,,,
6200,1699,1051,00980415,310201  ,0000010079217,味全優酪乳草莓150ml                     ,6,10.00,60,553,,,
6200,1699,1051,00980415,310201  ,0000010079216,味全優酪乳原味150ml                     ,1,10.00,10,553,,,
6200,1699,1051,00980415,310201  ,0000010079218,味全優酪乳蘆薈150ml                     ,9,10.00,90,553,,,
6200,1699,1051,00980415,310503  ,0000010051670,義美黑芝麻豆奶-2000ml                   ,1,65.00,65,553,,,
6200,1699,1051,00980415,310503  ,0000010062397,味全金穗豆漿-946ml                      ,1,26.00,26,553,,,
6200,1699,1051,00980415,310805  ,0000010003774,義美黑糖芝麻包-6入                      ,1,50.00,50,553,,,
6200,1699,1051,00980415,310805  ,0000010003700,活力ohiyo桂冠肉包 (6粒)                 ,1,50.00,50,553,,,
6200,1699,1051,00980415,310809  ,0000010043557,東食品-四付重紅納豆-200g                ,1,103.00,103,553,,,
6200,1699,1051,00980415,530101  ,0000010077941,中興金饌中興米-4kg                      ,1,99.00,99,553,,,
6201,1699,1051,00980416,410102  ,0000030004016,台糖沙拉油大塑-2L                       ,1,99.00,99,394,,,
6201,1699,1051,00980416,510102  ,0000010012744,春風抽取式衛生紙-110*6                  ,4,49.00,196,394,,,
6201,1699,1051,00980416,530101  ,0000010077941,中興金饌中興米-4kg                      ,1,99.00,99,394,,,
6228,1599,1051,00980120,530101  ,0000010077942,中興特優級優健長米-4kg                  ,1,159.00,159,159,,,
6229,1599,1051,00980125,120203  ,0000000006326,台灣黃金雞烏骨雞一隻                    ,1,290.00,290,469,,,
6229,1599,1051,00980125,530101  ,0000010072518,三好台梗九號米-3.4KG                    ,1,179.00,179,469,,,
6230,1599,1051,00980329,310101  ,0000010056615,林鳳營鮮奶-全脂2728ml                   ,1,165.00,165,324,,,
6230,1599,1051,00980329,530101  ,0000010021572,三好池鮮米-4kg                          ,1,159.00,159,324,,,
6231,1599,1051,00980601,530101  ,0000010070697,金墩池e圓米(一級品)4kg                  ,1,168.00,168,168,,,
6232,1599,1051,00980623,530101  ,0000010070697,金墩池e圓米(一級品)4kg                  ,1,168.00,168,168,,,
6233,1599,1051,00981118,410204  ,0000010006743,信明結晶冰糖粗粒400G                    ,1,40.00,40,189,,,
6233,1599,1051,00981118,530101  ,0000010021538,三好米(特級米)-4KG                      ,1,149.00,149,189,,,
6277,1286,1051,00980413,110402  ,0000000007486,台灣鴨血                                ,1,26.00,26,444,,,
6277,1286,1051,00980413,310501  ,0000010055252,每日C-地中海紅橙1460ml                  ,1,85.00,85,444,,,
6277,1286,1051,00980413,310805  ,0000010026782,義美蛋餅皮5片                           ,1,37.00,37,444,,,
6277,1286,1051,00980413,410102  ,0000030004016,台糖沙拉油大塑-2L                       ,1,99.00,99,444,,,
6277,1286,1051,00980413,510102  ,0000010012744,春風抽取式衛生紙-110*6                  ,2,49.00,98,444,,,
6277,1286,1051,00980413,530101  ,0000010077941,中興金饌中興米-4kg                      ,1,99.00,99,444,,,
6278,1286,1051,00980923,120202  ,0000000011348,台灣黃金雞腿排肉                        ,1,124.00,124,687,,,
6278,1286,1051,00980923,120404  ,0000010027011,台南黑橋牌培根220g                      ,1,94.00,94,687,,,
6278,1286,1051,00980923,210602  ,0000010064320,台灣方便煮~豆芽菜                       ,1,20.00,20,687,,,
6278,1286,1051,00980923,310103  ,0000010073801,極品限定-王室巧克力250ml                ,1,25.00,25,687,,,
6278,1286,1051,00980923,310103  ,0000010073801,極品限定-王室巧克力250ml                ,1,25.00,25,687,,,
6278,1286,1051,00980923,310702  ,0000030010551,飛牛鮮奶饅頭                            ,1,113.00,113,687,,,
6278,1286,1051,00980923,411309  ,0000010060381,統一木瓜牛奶-250ml*6入                  ,1,97.00,97,687,,,
6278,1286,1051,00980923,530101  ,0000010077941,中興金饌中興米-4kg                      ,1,189.00,189,687,,,
6328,1287,1051,00980817,210201  ,0000000031617,台灣胡蘿蔔                              ,1,35.00,35,708,,,
6328,1287,1051,00980817,210301  ,0000000007429,美國結球萵苣                            ,1,79.00,79,708,,,
6328,1287,1051,00980817,221107  ,0000000010121,台灣小蕃茄聖女                          ,1,31.00,31,708,,,
6328,1287,1051,00980817,410207  ,0000010056103,千島沙拉醬250ml#                        ,1,125.00,125,708,,,
6328,1287,1051,00980817,530101  ,0000030004360,富麗有機白米2Kg                         ,1,219.00,219,708,,,
6328,1287,1051,00980817,530301  ,0000030004361,富麗有機糙米2Kg                         ,1,219.00,219,708,,,
6329,1287,1051,00981110,220901  ,0000000004054,台灣椪柑(25A)粒                         ,6,10.00,60,723,,,
6329,1287,1051,00981110,310503  ,0000010026634,義美古早傳統豆奶1000ml                  ,1,35.00,35,723,,,
6329,1287,1051,00981110,410802  ,0000010073407,曼寧有機花茶覆盆子果茶4g(20包)#         ,1,299.00,299,723,,,
6329,1287,1051,00981110,411101  ,0000030011502,廣吉大燕麥片-原味800g                   ,1,89.00,89,723,,,
6329,1287,1051,00981110,530101  ,0000010027037,銀川有機長秈白米2kg                     ,1,240.00,240,723,,,
6557,1235,1051,00980422,310201  ,0000010078265,統一AB無糖優酪乳900ml                   ,1,71.00,71,726,,,
6557,1235,1051,00980422,310703  ,0000010025178,洪牌豬血糕300G                          ,1,25.00,25,726,,,
6557,1235,1051,00980422,320103  ,0000010074240,統一湯種土司414g(6片)                   ,1,40.00,40,726,,,
6557,1235,1051,00980422,410104  ,0000030006564,寶素齋Super12冷壓配方天然調合精華油     ,1,119.00,119,726,,,
6557,1235,1051,00980422,410204  ,0000010059008,信明糖粉-300g                           ,1,24.00,24,726,,,
6557,1235,1051,00980422,410208  ,0000010020842,高級精鹽-1kg                            ,1,13.00,13,726,,,
6557,1235,1051,00980422,410505  ,0000010067469,哲貫頂級朝天椒王390g                    ,1,115.00,115,726,,,
6557,1235,1051,00980422,530101  ,0000010063356,富麗好米5kg                             ,1,319.00,319,726,,,
6558,1235,1051,00980816,310802  ,0000010056968,桂冠魚餃                                ,1,39.00,39,277,,,
6558,1235,1051,00980816,310802  ,0000010056968,桂冠魚餃                                ,1,39.00,39,277,,,
6558,1235,1051,00980816,530101  ,0000010062011,中興花東台梗壽司米-3kg                  ,1,199.00,199,277,,,
6559,1235,1051,00980910,120309  ,0000000006573,澳洲百客鮮牛炒肉絲                      ,-1,111.00,-111,390,,,
6559,1235,1051,00980910,120309  ,0000000006573,澳洲百客鮮牛炒肉絲                      ,1,111.00,111,390,,,
6559,1235,1051,00980910,120401  ,0000010000838,台南黑橋牌香腸(原味)-370g               ,1,99.00,99,390,,,
6559,1235,1051,00980910,310403  ,0000010001984,光泉晶典小品咖啡凍-130g                 ,1,16.00,16,390,,,
6559,1235,1051,00980910,310403  ,0000010001984,光泉晶典小品咖啡凍-130g                 ,1,16.00,16,390,,,
6559,1235,1051,00980910,310807  ,0000010057872,冷凍青豆仁                              ,1,60.00,60,390,,,
6559,1235,1051,00980910,530101  ,0000010021539,金墩米 4.5kg                            ,1,199.00,199,390,,,
6560,1235,1051,00981019,310503  ,0000030009173,光泉1L低糖鮮豆漿                        ,1,33.00,33,686,,,
6560,1235,1051,00981019,310606  ,0000010002414,工研營養味噌 140g                       ,1,12.00,12,686,,,
6560,1235,1051,00981019,310703  ,0000010025178,洪牌豬血糕300G                          ,1,25.00,25,686,,,
6560,1235,1051,00981019,310807  ,0000010057872,冷凍青豆仁                              ,1,60.00,60,686,,,
6560,1235,1051,00981019,310902  ,0000010004393,義美紅豆牛奶冰棒-5入                    ,1,69.00,69,686,,,
6560,1235,1051,00981019,310902  ,0000010004393,義美紅豆牛奶冰棒-5入                    ,1,69.00,69,686,,,
6560,1235,1051,00981019,410203  ,0000010006615,工研白酢-小 300G                        ,1,26.00,26,686,,,
6560,1235,1051,00981019,410203  ,0000010006599,可果美蕃茄醬(小)-340g                   ,1,42.00,42,686,,,
6560,1235,1051,00981019,410503  ,0000010066120,綠巨人天然特甜玉米粒_312g               ,1,33.00,33,686,,,
6560,1235,1051,00981019,410503  ,0000010066120,綠巨人天然特甜玉米粒_312g               ,1,33.00,33,686,,,
6560,1235,1051,00981019,420501  ,0000010010691,康寶果醬-草莓(中)450g                   ,1,59.00,59,686,,,
6560,1235,1051,00981019,530101  ,0000010021539,金墩米 4.5kg                            ,1,225.00,225,686,,,
6561,1235,1051,00990719,530101  ,0000030009811,三好無洗米3kg                           ,1,189.00,189,189,,,
6562,1235,1051,00990728,410204  ,0000010042722,綠的宣言-沖繩黑糖蜜500g                 ,1,99.00,99,347,,,
6562,1235,1051,00990728,420303  ,0000010010137,喜年來金牛角家庭號-120g                 ,1,59.00,59,347,,,
